source,title,content,link,label
Facebook,FACT CHECK: Cebu drug lab suspect ‘not a chemical engineer’,"Stephen “Tepen” Tapulado, the alleged operator of an illegal drug lab raided in Cebu City, is a licensed chemical engineer.",https://www.rappler.com/newsbreak/fact-check/cebu-drug-lab-suspect-not-chemical-engineer/,fake
Unkown,"FACT CHECK: Senate panel report on Duterte arrest published online, contrary to claim","A report by the Senate Committee on Foreign Relations, which contains findings on hearings conducted by Senator Imee Marcos on the arrest of former president Rodrigo Duterte and his turnover to the International Criminal Court (ICC), is not available on the Senate website.",https://www.rappler.com/newsbreak/fact-check/senate-panel-report-rodrigo-duterte-arrest-published-online/,fake
Tiktok,FACT CHECK: Rodrigo Duterte did not take oath as Davao City mayor,Former president Rodrigo Dutertehas taken his oath as Davao City mayor.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-did-not-take-oath-davao-city-mayor/,fake
Unkown,FACT CHECK: Photo of PNR train for Naga-Tagkawayan route is AI-generated,A photo shows a Philippine National Railways (PNR) train to be used for the Naga-Tagkawayan route.,https://www.rappler.com/newsbreak/fact-check/photo-pnr-train-naga-tagkawayan-route-ai-generated/,fake
Unkown,FACT CHECK: Report on Iranian president’s death in helicopter crash taken out of context,The president of Iran was killed in a helicopter crash.,https://www.rappler.com/newsbreak/fact-check/report-iranian-president-death-helicopter-crash-taken-out-context/,fake
Tiktok,FACT CHECK: Video of soldier urging Israel to stop attacks is AI-generated,"A video shows Iran bombing Israel, with an Israeli soldier crying and begging for the attacks to stop, saying that half of Israel has already been destroyed.",https://www.rappler.com/newsbreak/fact-check/video-soldier-urging-israel-stop-attacks-ai-generated/,fake
Facebook,"FACT CHECK: No ICC release order for Duterte, still no ruling on plea","Veronica “Kitty” Duterte, daughter offormer president Rodrigo Duterte, posted images showing that the International Criminal Court (ICC) has ordered his release from detention in The Hague, Netherlands.",https://www.rappler.com/newsbreak/fact-check/no-icc-release-order-issued-rodrigo-duterte/,fake
Unkown,FACT CHECK: Video of Phoenix Petroleum president promoting investment is deepfake,Phoenix Petroleum Philippines President Henry Fadullon promotes an investment scheme in an interview with journalist Jessica Soho.,https://www.rappler.com/newsbreak/fact-check/phoenix-petroleum-president-promoting-investment-video-deepfake/,fake
Tiktok,FACT CHECK: Comelec did not delete election files to ‘hide’ PDP-Laban wins,The Commission on Elections (Comelec) deleted files related to the 2025 midterm elections to wipe evidence of the victories of PDP–Laban candidates.,https://www.rappler.com/newsbreak/fact-check/comelec-did-not-delete-election-files-hide-pdp-laban-wins/,fake
Tiktok,"FACT CHECK: Duterte still detained, no ICC decision yet on interim release","Former Philippine president Rodrigo Duterteis set to be released from his detention at the International Criminal Court (ICC), and multiple countries have extended asylum offers to him.",https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-still-detained-no-icc-decision-interim-release/,fake
Unkown,FACT CHECK: Video of road construction for bullet train in CamSur is AI-generated,"Road construction is underway to prepare for the operations of a bullet train in Libmanan, Camarines Sur, as shown in a video.",https://www.rappler.com/newsbreak/fact-check/video-road-construction-bullet-train-camarines-sur-ai-generated/,fake
Unkown,"FACT CHECK: Video of Iran lawmakers burning US flag is from 2018, not recent",Members of the Iranian parliament burned the US flag and threatened to use a nuclear bomb against America.,https://www.rappler.com/newsbreak/fact-check/video-iran-lawmakers-burning-us-flag-2018-not-recent/,fake
Unkown,"FACT CHECK: Photos show mangrove reserve boardwalk in Australia, not in Bohol","Photos show a glass-like boardwalk at the mangrove forest of the San Vicente Mangrove Association (SAVIMA)’s Mangrove Adventure in Albuquerque, Bohol.",https://www.rappler.com/newsbreak/fact-check/photos-show-mangrove-reserve-boardwalk-australia-not-bohol/,fake
Facebook,FACT CHECK: AI-generated video of missile attack falsely linked to Iran-Israel conflict,An aerial video shows missiles launched from Iran in an attack on Israel.,https://www.rappler.com/newsbreak/fact-check/ai-generated-video-missile-falsely-linked-iran-israel-conflict/,fake
Facebook,FACT CHECK: Viral photo of crashed Air India plane is AI-generated,A Facebook photo of a plane on fire was the Air India plane that crashed on June 12.,https://www.rappler.com/newsbreak/fact-check/viral-photo-air-india-crash-ai-generated/,fake
Facebook,"FACT CHECK: Pregnancy test not required for junior, senior high school students",The Department of Education (DepEd) requires junior high school and senior high school students to undergo pregnancy tests monthly.,https://www.rappler.com/newsbreak/fact-check/pregnancy-test-not-required-junior-senior-high-school-students/,fake
Unkown,FACT CHECK: Video of woman who missed Air India flight is AI-generated,"A video shows a woman claiming to be a passenger who had missed her flight, which turned out to be Air India 171 that crashed on June 12.",https://www.rappler.com/newsbreak/fact-check/video-woman-who-missed-air-india-flight-ai-generated/,fake
Facebook,"FACT CHECK: Photo shows bridge in Texas, not Central Luzon Link Expressway",A photo shows the ongoing construction of the Central Luzon Link Expressway (CLLEX).,https://www.rappler.com/newsbreak/fact-check/photo-bridge-texas-not-central-luzon-link-expressway/,fake
YouTube,"FACT CHECK: Hontiveros, Romualdez not removed from office",Senator Risa Hontiveros and Leyte 1st District Representative Martin Romualdez were removed from office.,https://www.rappler.com/newsbreak/fact-check/risa-hontiveros-martin-romualdez-not-removed-office/,fake
Unkown,"FACT CHECK: Post on mandatory drug test for students not from DepEd, CHED",The Department of Education (DepEd) and Commission on Higher Education (CHED) released an announcement requiring all senior high school and college students to undergo drug tests for school year 2025-2026.,https://www.rappler.com/newsbreak/fact-check/post-mandatory-drug-test-students-not-from-deped-ched/,fake
YouTube,FACT CHECK: Duterte not the reason for US sanctions on ICC judges,US President Donald Trump imposed sanctions on four International Criminal Court (ICC) judges because of former Philippine president Rodrigo Duterte’s crimes against humanity case.,https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-not-reason-for-us-sanctions-icc-judges/,fake
Tiktok,FACT CHECK: Video on Sara Duterte as the ‘woman to beat in 2028’ is AI-generated,"A video features a woman saying the House of Representatives pushed forVice President Sara Duterte’simpeachment not because of any corruption allegations, but to foil her 2028 presidential ambitions.",https://www.rappler.com/newsbreak/fact-check/video-explaining-sara-duterte-woman-to-beat-2028-ai-generated/,fake
Facebook,FACT CHECK: Viral videos of Air India crash are AI-generated,Facebook videos show the aftermath of the Air India plane crash last June 12.,https://www.rappler.com/newsbreak/fact-check/viral-videos-air-india-crash-ai-generated/,fake
Tiktok,"FACT CHECK: Duterte still detained at the ICC, not bound for Malaysia","Former Philippine presidentRodrigo Duterte, currently detained at the International Criminal Court (ICC) detention center in The Hague, Netherlands, is set to be released and transported to Kuala Lumpur, Malaysia.",https://www.rappler.com/newsbreak/fact-check/rodrigo-duterte-detained-icc-not-bound-for-malaysia/,fake
Facebook,FACT CHECK: Video does not show Iran’s June 2025 attacks on Israel,"A video shows clips of Iran attacking Israel on June 14, 2025.",https://www.rappler.com/newsbreak/fact-check/video-not-iran-june-2025-attacks-israel/,fake
Facebook,FACT CHECK: Princess Abante not replaced by Antonio Bucoy as House spokesperson,Princess Abante was replaced by lawyer Antonio Bucoy asspokesperson of the House of Representatives.,https://www.rappler.com/newsbreak/fact-check/princess-abante-not-replaced-house-representatives-spokesperson-antonio-bucoy/,fake
YouTube,FACT CHECK: Senators did not resign amid Sara Duterte’s impeachment trial,Senators from the 19th Congress resigned from office amid the impeachment trial of Vice President Sara Duterte.,https://www.rappler.com/newsbreak/fact-check/senators-did-not-resign-sara-duterte-impeachment-trial/,fake
Facebook,FACT CHECK: Duterte’s OVP not working with ‘zero budget’ for 2025,"The Office of the Vice President (OVP), headed by Sara Duterte, has continued to work on numerous projects despite operating with “zero budget” for 2025.",https://www.rappler.com/newsbreak/fact-check/sara-duterte-ovp-not-zero-budget-2025/,fake
Unkown,FACT CHECK: Viral video of smoke-filled plane cabin not from Air India crash,A Facebook reel shows smoke inside the cabin of an Air India plane before it crashed.,https://www.rappler.com/newsbreak/fact-check/viral-video-smoke-filled-plane-cabin-not-related-air-india-crash/,fake
Tiktok,FACT CHECK: Video of ‘drug addict’ supporting VP Sara impeachment is AI-generated,"A TikTok video shows a man, portrayed as a drug addict, sharing in an interview that he supports the impeachment of Vice President Sara Duterte.",https://www.rappler.com/newsbreak/fact-check/video-drug-addict-support-sara-duterte-impeachment-ai-generated/,fake
Unkown,FACT CHECK: Video doesn’t show last moments of Air India crash,"A video shows several passengers screaming in fear as their Air India flight experienced severe turbulence, moments before the plane crashed.",https://www.rappler.com/world/video-does-not-show-last-moments-air-india-crash/,fake
Facebook,"FACT CHECK: Spliced video misrepresents Trump’s remarks on drugs, Marcos’ reaction","A video shows US President Donald Trump saying drugs are bad, and Philippine President Ferdinand Marcos Jr. reacted to the statement and looked confused.",https://www.rappler.com/newsbreak/fact-check/spliced-video-misrepresents-donald-trump-drug-message-marcos-reaction/,fake
Unkown,FACT CHECK: SC did not nullify impeachment articles vs Sara Duterte,The Supreme Court (SC) has dismissed the articles of impeachment against Vice President Sara Duterte.,https://www.rappler.com/newsbreak/fact-check/supreme-court-not-nullified-sara-duterte-impeachment-articles/,fake
Facebook,FACT CHECK: Video of airstrike in Iran is AI-generated,"A video shows airstrikes hitting Iran, causing buildings to catch fire.",https://www.rappler.com/newsbreak/fact-check/video-airstrike-iran-ai-generated/,fake
Facebook,"FACT CHECK: Posts on pawnshop’s job ads are fake, linked to phishing site","Palawan Pawnshop is hiring, and interested applicants can use the link attached to the job post to submit their application.",https://www.rappler.com/newsbreak/fact-check/fake-palawan-pawnshop-job-posts-lead-phishing-site/,fake
Facebook,"FACT CHECK: POC, Filipino doctor not promoting unregistered arthritis ‘cure’",The Philippine Orthopedic Center (POC) posted a livestream video of Filipino physician Ofelia Samar-Sy endorsing a cure for arthritis and joint pain.,https://www.rappler.com/newsbreak/fact-check/poc-filipino-doctor-not-promoting-unregistered-arthritis-cure/,fake
Facebook,FACT CHECK: Ad of Kris Aquino endorsing barley grass powder is fake,"TV personality Kris Aquino is endorsing FitGum Organic Barley, a powdered drink mix, after it cured her cancer.",https://www.rappler.com/newsbreak/fact-check/ad-kris-aquino-endorsing-barley-grass-powder-fake/,fake
